City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,Beihai,21.4833,109.1,67.39,93,100,9.24,CN,2021-03-03 23:02:29
292,Lorengau,-2.0226,147.2712,82.0,78,100,11.23,PG,2021-03-03 23:02:30
293,Ambilobe,-13.2,49.05,74.66,93,82,1.39,MG,2021-03-03 23:02:30
294,Tessalit,20.1986,1.0114,71.46,20,37,10.67,ML,2021-03-03 23:02:30
295,Khani,41.9563,42.9566,39.2,100,90,3.44,GE,2021-03-03 23:02:31
296,Lovozero,68.005,35.0117,13.33,96,99,9.86,RU,2021-03-03 23:02:31
297,Ola,59.5833,151.2833,-6.93,88,100,10.31,RU,2021-03-03 23:02:32
298,Sao Joao Da Barra,-21.6403,-41.0511,76.64,86,60,14.65,BR,2021-03-03 23:02:32
299,Rio Grande,-32.035,-52.0986,75.99,89,98,1.01,BR,2021-03-03 22:59:58
300,Namatanai,-3.6667,152.4333,81.19,77,97,4.36,PG,2021-03-03 23:02:32
301,Vernon,50.2581,-119.2691,48.99,49,100,3.44,CA,2021-03-03 23:00:01
302,Male,4.1748,73.5089,82.4,69,20,11.5,MV,2021-03-03 23:02:33
303,Upernavik,72.7868,-56.1549,3.87,96,100,12.95,GL,2021-03-03 23:02:34
304,Bandarbeyla,9.4942,50.8122,76.28,81,68,13.67,SO,2021-03-03 23:02:34
305,Leningradskiy,69.3833,178.4167,-15.97,85,86,16.15,RU,2021-03-03 23:02:34
306,Berlevag,70.8578,29.0864,28.4,86,75,27.63,NO,2021-03-03 23:02:35
307,Bari,41.1177,16.8512,43.0,87,0,5.75,IT,2021-03-03 23:02:35
308,Woodstock,43.1334,-80.7497,41.0,65,13,6.91,CA,2021-03-03 23:02:35
309,Boyolangu,-8.1181,111.8935,74.84,85,100,2.08,ID,2021-03-03 23:02:35
310,Safaga,26.7292,33.9365,62.6,36,0,17.27,EG,2021-03-03 23:02:36
311,Mehndawal,26.9753,83.1117,56.46,38,0,3.02,IN,2021-03-03 23:02:36
312,Douglas,41.3,-96.167,66.2,26,1,5.75,US,2021-03-03 23:01:15
313,Ewa Beach,21.3156,-158.0072,80.6,44,1,6.91,US,2021-03-03 23:02:37
314,Atherton,53.5237,-2.4935,39.0,76,43,3.0,GB,2021-03-03 23:01:42
315,Flinders,-34.5833,150.8552,69.01,69,32,3.0,AU,2021-03-03 23:02:37
316,Seminole,28.7086,-81.2081,71.01,59,1,10.36,US,2021-03-03 23:02:38
317,Tezu,27.9167,96.1667,65.86,36,69,3.8,IN,2021-03-03 23:02:38
318,Cayenne,4.9333,-52.3333,79.0,89,40,4.61,GF,2021-03-03 23:02:38
319,Luebo,-5.35,21.4167,72.5,95,100,1.68,CD,2021-03-03 23:02:38
320,Geraldton,-28.7667,114.6,68.0,88,6,9.22,AU,2021-03-03 23:02:39
321,Alekseyevsk,57.8406,108.3492,-33.56,99,35,0.96,RU,2021-03-03 23:02:39
322,Lizzano,40.391,17.4476,48.99,81,0,2.35,IT,2021-03-03 23:02:40
323,Meridian,43.6121,-116.3915,60.8,31,1,8.05,US,2021-03-03 23:02:40
324,Port Hawkesbury,45.6169,-61.3485,25.0,68,90,11.5,CA,2021-03-03 23:02:40
325,Margate,51.3813,1.3862,46.99,91,96,7.36,GB,2021-03-03 23:02:40
326,Along,28.1667,94.7667,58.8,59,78,1.45,IN,2021-03-03 23:02:41
327,Cesky Dub,50.6605,14.9962,39.0,90,54,10.0,CZ,2021-03-03 23:02:41
328,San Quintin,30.4833,-115.95,61.86,66,82,14.5,MX,2021-03-03 23:02:42
329,Kushmurun,52.4503,64.6311,30.27,99,100,17.13,KZ,2021-03-03 23:02:42
330,Harda,22.3333,77.1,64.17,26,0,3.04,IN,2021-03-03 23:02:42
331,Port Hardy,50.6996,-127.4199,44.6,87,90,20.71,CA,2021-03-03 23:02:43
332,Awjilah,29.1081,21.2869,52.29,48,0,9.13,LY,2021-03-03 23:02:43
333,Gat,31.61,34.7642,52.0,100,60,10.78,IL,2021-03-03 23:00:06
334,Adrar,20.5022,-10.0711,70.99,20,100,11.25,MR,2021-03-03 23:02:44
335,Palauig,15.435,119.9045,77.83,74,0,5.23,PH,2021-03-03 23:02:44
336,Haukipudas,65.1765,25.3523,21.2,68,0,12.66,FI,2021-03-03 23:02:44
337,Clyde River,70.4692,-68.5914,-14.8,58,20,4.61,CA,2021-03-03 22:57:46
338,Breytovo,58.2993,37.8617,31.23,99,100,9.89,RU,2021-03-03 23:02:45
339,Grindavik,63.8424,-22.4338,39.2,93,90,20.71,IS,2021-03-03 23:02:45
340,Provideniya,64.3833,-173.3,-5.8,71,0,6.71,RU,2021-03-03 23:02:45
341,Vila Velha,-20.3297,-40.2925,78.8,78,0,9.22,BR,2021-03-03 23:02:46
342,Waddan,29.1614,16.139,54.19,55,0,18.52,LY,2021-03-03 23:02:46
343,Nicoya,10.1483,-85.452,87.8,37,0,20.71,CR,2021-03-03 23:02:47
344,Ariquemes,-9.9133,-63.0408,74.08,94,88,2.06,BR,2021-03-03 23:02:47
345,Camacha,33.0833,-16.3333,59.0,72,20,3.44,PT,2021-03-03 23:02:47
346,Kharar,30.7444,76.6478,60.8,31,0,4.0,IN,2021-03-03 23:02:48
347,Yerofey Pavlovich,53.9667,121.9667,-11.94,86,100,3.96,RU,2021-03-03 23:02:48
348,Vanderhoof,54.0166,-124.0198,39.22,73,100,9.84,CA,2021-03-03 23:02:48
349,College,64.8569,-147.8028,3.0,71,90,3.44,US,2021-03-03 23:02:49
350,Tolaga Bay,-38.3667,178.3,74.08,62,94,7.36,NZ,2021-03-03 23:02:49
351,Saint-Joseph,-21.3667,55.6167,77.0,78,20,1.14,RE,2021-03-03 23:02:49
352,Nianzishan,47.5167,122.8833,20.53,92,99,3.87,CN,2021-03-03 23:02:50
353,Hanmer Springs,-42.5167,172.8167,61.39,43,100,5.23,NZ,2021-03-03 23:02:50
354,Melekhovo,56.2773,41.2935,28.62,98,100,12.48,RU,2021-03-03 23:02:50
355,Cameta,-2.2444,-49.4958,76.42,88,100,4.81,BR,2021-03-03 23:02:51
356,Takhtamygda,54.1,123.5667,-14.33,85,97,5.32,RU,2021-03-03 23:02:51
357,Marabba,12.35,32.1833,75.97,12,55,16.37,SD,2021-03-03 23:02:51
358,Shingu,33.7333,135.9833,53.6,62,75,3.44,JP,2021-03-03 23:00:14
359,Yatou,37.15,122.3833,39.42,92,78,9.42,CN,2021-03-03 23:02:52
360,Pochutla,15.7432,-96.4661,88.0,55,75,11.5,MX,2021-03-03 23:02:52
361,Zhigansk,66.7697,123.3711,-36.0,81,100,9.89,RU,2021-03-03 23:02:52
362,Atar,20.5169,-13.0499,70.5,21,99,9.42,MR,2021-03-03 23:02:15
363,Tabuk,17.4189,121.4443,70.97,88,21,1.12,PH,2021-03-03 23:02:53
364,Turinsk,58.0458,63.696,15.04,97,63,5.86,RU,2021-03-03 23:02:54
365,Bangkalan,-7.0455,112.7351,75.2,100,20,2.3,ID,2021-03-03 23:02:54
366,Kirakira,-10.4544,161.9205,79.3,89,100,11.05,SB,2021-03-03 23:02:55
367,Chara,56.9064,118.2631,-22.32,75,100,3.89,RU,2021-03-03 23:02:55
368,Freeport,40.6576,-73.5832,48.99,37,1,8.05,US,2021-03-03 23:01:20
369,Sena Madureira,-9.0656,-68.6569,76.75,84,57,3.24,BR,2021-03-03 23:02:56
370,Sungaipenuh,-2.0833,101.3833,64.38,92,99,4.12,ID,2021-03-03 23:02:56
371,Svetlyy,54.675,20.1347,35.01,93,0,8.95,RU,2021-03-03 23:02:57
372,Sur,22.5667,59.5289,75.63,49,0,2.91,OM,2021-03-03 23:02:57
373,Wairoa,-39.0333,177.3667,73.99,68,89,4.0,NZ,2021-03-03 23:02:57
374,Santa Maria,-29.6842,-53.8069,80.6,83,40,3.44,BR,2021-03-03 23:02:58
375,Oranjestad,12.524,-70.027,80.6,65,20,21.85,AW,2021-03-03 23:02:58
376,Kavaratti,10.5669,72.642,81.1,71,0,2.75,IN,2021-03-03 23:02:59
377,Tuatapere,-46.1333,167.6833,57.99,64,55,5.99,NZ,2021-03-03 23:02:59
378,Cabedelo,-6.9811,-34.8339,78.8,89,20,8.05,BR,2021-03-03 23:02:59
379,Nhulunbuy,-12.2333,136.7667,82.4,78,40,9.22,AU,2021-03-03 23:03:00
380,Itarema,-2.9248,-39.9167,79.7,79,73,11.86,BR,2021-03-03 23:03:01
381,Lasa,46.6166,10.7002,42.01,75,0,3.44,IT,2021-03-03 23:03:01
382,Urengoy,65.9667,78.3667,4.89,93,100,17.92,RU,2021-03-03 23:03:01
383,Saint Anthony,45.0205,-93.218,48.2,36,75,2.77,US,2021-03-03 23:03:02
384,Tuburan,6.6439,122.2736,73.4,100,75,1.14,PH,2021-03-03 23:03:02
385,Hualmay,-11.0964,-77.6139,75.9,68,16,8.57,PE,2021-03-03 23:03:02
386,Maroantsetra,-15.4333,49.7333,76.12,90,32,3.22,MG,2021-03-03 23:03:02
387,Havelock,34.8791,-76.9013,57.2,58,40,3.44,US,2021-03-03 23:03:03
388,Boralday,43.3578,76.8594,28.4,93,90,2.24,KZ,2021-03-03 23:03:03
389,The Pas,53.8251,-101.2541,28.4,59,1,10.36,CA,2021-03-03 23:03:03
390,Novaya Lyalya,59.055,60.599,17.13,96,100,4.72,RU,2021-03-03 23:03:04
391,Hasaki,35.7333,140.8333,37.4,75,75,10.36,JP,2021-03-03 23:00:38
392,Atocha,-20.9333,-66.2333,53.82,59,85,16.24,BO,2021-03-03 23:03:04
393,Ancud,-41.8697,-73.8203,68.0,60,40,6.91,CL,2021-03-03 23:03:05
394,Trairi,-3.2778,-39.2689,79.21,81,100,9.31,BR,2021-03-03 23:03:05
395,Tabou,4.423,-7.3528,79.09,89,91,5.28,CI,2021-03-03 23:03:05
396,Ouro Fino,-22.2831,-46.3692,65.28,87,52,3.24,BR,2021-03-03 23:03:06
397,Telfs,47.3,11.0667,39.99,75,68,2.3,AT,2021-03-03 23:03:06
398,Betioky,-23.7167,44.3833,71.67,87,1,1.72,MG,2021-03-03 23:03:06
399,Puerto Penasco,31.3167,-113.5333,64.0,68,0,28.99,MX,2021-03-03 23:03:07
400,Cape Canaveral,28.4058,-80.6048,68.0,72,1,18.41,US,2021-03-03 23:03:07
401,Victor Harbor,-35.5667,138.6167,64.99,63,24,7.76,AU,2021-03-03 23:03:07
402,Oeiras Do Para,-2.0031,-49.8544,74.98,94,100,3.56,BR,2021-03-03 23:03:08
403,Pangody,65.85,74.4859,8.62,95,100,13.33,RU,2021-03-03 23:03:08
404,Brasileia,-11.0161,-68.7481,84.2,79,40,9.22,BR,2021-03-03 23:03:09
405,Kaeo,-35.1,173.7833,66.99,96,100,1.99,NZ,2021-03-03 23:03:09
406,Quesnel,52.9999,-122.5029,42.8,42,20,14.97,CA,2021-03-03 23:00:40
407,Hovd,48.0056,91.6419,15.6,37,0,5.73,MN,2021-03-03 23:03:10
408,Coihaique,-45.5752,-72.0662,68.0,52,20,5.75,CL,2021-03-03 23:03:10
409,Tikapur,28.5,81.1333,57.9,36,0,3.56,NP,2021-03-03 23:03:10
410,Concarneau,47.875,-3.9225,50.0,93,90,3.44,FR,2021-03-03 22:58:16
411,Carlos Barbosa,-29.2975,-51.5036,75.2,73,75,3.44,BR,2021-03-03 23:03:11
412,Leshukonskoye,64.8989,45.7622,3.31,94,94,4.16,RU,2021-03-03 23:03:12
413,Trelew,-43.249,-65.3051,63.32,87,100,11.14,AR,2021-03-03 23:03:12
414,Inhambane,-23.865,35.3833,74.43,91,33,5.5,MZ,2021-03-03 23:03:12
415,Vega De Alatorre,20.0333,-96.6333,70.16,76,50,7.49,MX,2021-03-03 23:03:13
416,Ukiah,39.1502,-123.2078,68.0,21,1,4.61,US,2021-03-03 23:03:13
417,Cam Ranh,11.9214,109.1591,77.0,83,40,6.91,VN,2021-03-03 23:03:14
418,Belmonte,-15.8631,-38.8828,78.8,73,20,8.05,BR,2021-03-03 23:03:14
419,Tigzirt,36.8886,4.1198,56.3,82,100,5.75,DZ,2021-03-03 23:03:14
420,Kalmunai,7.4167,81.8167,75.51,72,39,1.54,LK,2021-03-03 23:03:15
421,Skelleftea,64.7507,20.9528,21.2,73,0,5.75,SE,2021-03-03 23:03:15
422,Aquin,18.2833,-73.4,76.55,75,2,4.25,HT,2021-03-03 23:03:16
423,Strai,58.2,7.9,39.0,93,21,6.91,NO,2021-03-03 23:03:16
424,Arlit,18.7369,7.3853,73.74,18,0,8.34,NE,2021-03-03 23:03:16
425,Sorata,-15.7667,-68.6333,44.22,85,100,2.82,BO,2021-03-03 23:03:16
426,Te Anau,-45.4167,167.7167,56.44,53,56,6.11,NZ,2021-03-03 23:03:17
427,Ilorin,8.5,4.55,86.0,23,0,7.7,NG,2021-03-03 23:03:17
428,Shangrao,28.4532,117.9686,46.06,92,99,1.28,CN,2021-03-03 23:03:17
429,Moissala,8.3404,17.7663,77.76,17,99,3.15,TD,2021-03-03 23:03:18
430,Yiyang,28.5892,112.3283,45.86,92,0,4.74,CN,2021-03-03 23:03:18
431,Vieux-Habitants,16.0589,-61.7659,77.0,73,0,5.75,GP,2021-03-03 23:03:18
432,Batagay-Alyta,67.8006,130.4114,-24.16,84,100,3.15,RU,2021-03-03 23:03:19
433,Aswan,24.0934,32.907,56.43,42,0,13.47,EG,2021-03-03 23:03:19
434,Vredendal,-31.6683,18.5012,64.08,80,0,4.72,ZA,2021-03-03 23:03:19
435,Taoudenni,22.6783,-3.9836,71.85,19,100,8.21,ML,2021-03-03 23:03:20
436,Haverfordwest,51.8017,-4.9691,43.0,98,82,4.0,GB,2021-03-03 23:03:20
437,Jiuquan,39.7432,98.5174,34.16,66,3,6.8,CN,2021-03-03 23:03:20
438,Algiers,36.7525,3.042,57.2,94,75,0.43,DZ,2021-03-03 23:03:21
439,Akureyri,65.6835,-18.0878,30.2,93,20,5.73,IS,2021-03-03 23:03:21
440,Agara,42.0376,43.8238,32.59,95,96,11.99,GE,2021-03-03 23:03:21
441,Nabire,-3.3667,135.4833,76.01,83,100,2.15,ID,2021-03-03 23:01:11
442,Buston,40.2342,69.6948,42.8,81,4,8.95,TJ,2021-03-03 23:03:22
443,Keti Bandar,24.1447,67.4497,74.12,80,0,11.74,PK,2021-03-03 23:03:22
444,Partenit,44.578,34.3446,37.99,64,0,4.21,UA,2021-03-03 23:03:23
445,Isangel,-19.55,169.2667,80.89,86,100,19.04,VU,2021-03-03 23:03:23
446,Mandal,25.45,74.5667,67.8,21,0,6.2,IN,2021-03-03 23:03:24
447,Morgantown,39.6295,-79.9559,53.6,28,1,10.36,US,2021-03-03 22:59:13
448,Kutum,14.2,24.6667,58.6,29,74,9.75,SD,2021-03-03 23:03:24
449,San Jeronimo,-11.9472,-75.2829,55.29,64,100,3.87,PE,2021-03-03 23:03:24
450,Lata,40.1629,-8.3327,57.99,87,80,2.08,PT,2021-03-03 23:03:25
451,Miskindzha,41.424,47.8467,22.87,84,61,2.28,RU,2021-03-03 23:03:25
452,Rurrenabaque,-14.4413,-67.5278,87.8,94,75,1.52,BO,2021-03-03 23:03:26
453,Nenjiang,49.1833,125.2167,8.67,94,51,3.06,CN,2021-03-03 23:03:26
454,Morehead,37.2711,-87.1764,62.6,22,1,6.51,US,2021-03-03 23:03:26
455,Perth,-31.9333,115.8333,72.0,88,75,8.05,AU,2021-03-03 23:00:42
456,Xique-Xique,-10.8218,-42.7263,81.43,54,86,4.92,BR,2021-03-03 23:03:27
457,Chuncheng,22.1731,111.7886,65.44,86,100,2.84,CN,2021-03-03 23:03:27
458,Kasongo-Lunda,-6.4667,16.8167,71.42,92,100,0.58,CD,2021-03-03 23:03:28
459,Langsa,4.4683,97.9683,72.9,89,1,1.81,ID,2021-03-03 23:03:28
460,Forestville,38.8451,-76.875,59.0,26,1,5.75,US,2021-03-03 23:02:11
461,Talnakh,69.4865,88.3972,-23.94,72,17,10.02,RU,2021-03-03 23:03:28
462,El Alto,-4.2714,-81.2147,82.4,74,20,9.22,PE,2021-03-03 23:03:29
463,Piacabucu,-10.4056,-36.4344,78.62,75,5,9.04,BR,2021-03-03 23:03:29
464,Galle,6.0367,80.217,74.14,78,46,11.12,LK,2021-03-03 23:03:29
465,Christchurch,-43.5333,172.6333,71.01,68,96,14.97,NZ,2021-03-03 23:00:07
466,Mehamn,71.0357,27.8492,26.6,93,75,19.57,NO,2021-03-03 23:03:30
467,Changji,44.0167,87.3167,24.8,80,75,4.47,CN,2021-03-03 23:03:30
468,Parana,-31.732,-60.5238,79.48,63,95,8.95,AR,2021-03-03 23:03:30
469,Inuvik,68.3499,-133.7218,-16.6,63,99,3.44,CA,2021-03-03 23:03:31
470,Thai Binh,20.45,106.3333,62.6,100,75,3.44,VN,2021-03-03 23:03:32
471,Yeppoon,-23.1333,150.7333,75.2,83,90,8.05,AU,2021-03-03 23:03:32
472,Pincher Creek,49.4833,-113.952,53.6,30,1,20.71,CA,2021-03-03 23:03:33
473,Padang,-0.9492,100.3543,73.4,94,20,3.44,ID,2021-03-03 23:03:33
474,Inirida,3.8653,-67.9239,77.67,83,12,1.99,CO,2021-03-03 23:03:33
475,Gornyye Klyuchi,45.25,133.5,30.22,82,100,9.44,RU,2021-03-03 23:03:33
476,Naze,28.3667,129.4833,64.4,63,75,13.8,JP,2021-03-03 23:03:34
477,Nadym,65.5333,72.5167,6.98,95,96,11.34,RU,2021-03-03 23:03:34
478,Kitimat,54.0524,-128.6534,33.01,96,100,1.81,CA,2021-03-03 23:03:34
479,Magaria,12.9983,8.9099,74.16,18,0,9.95,NE,2021-03-03 23:03:35
480,Kununurra,-15.7667,128.7333,80.6,60,52,3.44,AU,2021-03-03 23:03:35
481,Krasnogorskoye,52.2953,86.1979,5.63,94,51,3.15,RU,2021-03-03 23:03:35
482,Umm Bab,25.2142,50.8072,66.2,77,1,9.22,QA,2021-03-03 23:03:36
483,Tilichiki,60.4667,166.1,-4.25,89,85,4.56,RU,2021-03-03 23:03:36
484,Mae Tha,18.4646,99.1403,73.99,77,20,3.44,TH,2021-03-03 23:03:37
485,Vao,-22.6667,167.4833,79.57,83,94,12.8,NC,2021-03-03 23:03:37
486,Vallenar,-28.5708,-70.7581,74.88,47,0,4.99,CL,2021-03-03 23:03:37
487,Praia Da Vitoria,38.7333,-27.0667,60.8,77,75,10.18,PT,2021-03-03 23:03:38
488,Hyeres,43.1167,6.1167,51.01,93,0,3.44,FR,2021-03-03 22:58:54
489,Weyburn,49.6668,-103.8511,42.8,65,0,5.75,CA,2021-03-03 23:03:38
490,Handan,36.6006,114.4678,45.39,66,0,4.79,CN,2021-03-03 23:03:38
491,Kyzyl-Suu,42.3414,78.0056,31.14,56,98,7.16,KG,2021-03-03 23:03:39
492,Laminusa,5.5549,120.9136,81.82,72,1,1.21,PH,2021-03-03 23:03:39
493,Hukuntsi,-24.0,21.75,71.71,49,70,3.6,BW,2021-03-03 23:03:39
494,Tower,51.9167,-8.6,39.2,93,75,5.75,IE,2021-03-03 23:03:39
495,Middlebury,44.0153,-73.1673,33.01,80,90,3.51,US,2021-03-03 23:03:40
496,Grivita,44.7333,27.2833,42.01,59,0,3.0,RO,2021-03-03 23:03:40
497,Benguela,-12.5763,13.4055,75.96,79,68,5.12,AO,2021-03-03 23:03:41
498,Hobyo,5.3505,48.5268,78.69,78,20,16.33,SO,2021-03-03 23:03:41
499,Caloundra,-26.8,153.1333,72.0,92,59,5.01,AU,2021-03-03 23:03:42
500,Lufilufi,-13.8745,-171.5986,89.6,70,40,11.5,WS,2021-03-03 23:03:42
501,Okhotsk,59.3833,143.3,-17.86,80,1,13.51,RU,2021-03-03 23:03:42
502,Bouca,6.5105,18.2733,73.45,22,81,1.68,CF,2021-03-03 23:03:43
503,Bani,18.2833,-70.3333,79.0,72,0,1.99,DO,2021-03-03 23:03:43
504,Bereda,43.2686,-7.5406,48.99,100,81,3.0,ES,2021-03-03 23:03:44
505,Port Macquarie,-31.4333,152.9167,68.0,77,94,6.91,AU,2021-03-03 23:03:44
506,Misratah,32.3754,15.0925,58.05,72,0,18.48,LY,2021-03-03 23:03:44
507,Sangar,63.9242,127.4739,-31.47,97,100,6.29,RU,2021-03-03 23:03:45
508,Mendi,-6.1761,143.6513,64.49,68,98,2.44,PG,2021-03-03 23:03:45
509,Alexandria,31.2156,29.9553,55.4,67,40,10.36,EG,2021-03-03 23:03:45
510,Dzilam Gonzalez,21.2833,-88.9333,78.94,75,44,9.86,MX,2021-03-03 23:03:46
511,Denpasar,-8.65,115.2167,78.8,89,20,4.61,ID,2021-03-03 23:03:46
512,Zilair,52.2332,57.4392,18.43,97,100,5.19,RU,2021-03-03 23:03:47
513,Bathsheba,13.2167,-59.5167,78.8,69,40,17.27,BB,2021-03-03 23:03:47
514,San Jose De Sisa,-6.6167,-76.6915,77.0,94,90,8.05,PE,2021-03-03 23:03:47
515,Shimoda,34.6667,138.95,39.99,75,83,1.01,JP,2021-03-03 23:03:48
516,Kieta,-6.2167,155.6333,79.52,82,100,10.76,PG,2021-03-03 23:03:48
517,Saint-Pierre,-21.3393,55.4781,77.0,78,20,1.14,RE,2021-03-03 23:03:48
518,Saquisili,-0.8333,-78.6667,55.4,67,75,6.91,EC,2021-03-03 23:03:49
519,Skala Fourkas,39.9998,23.3841,50.0,80,0,7.07,GR,2021-03-03 23:03:49
520,Sabang,5.8933,95.3214,82.18,77,0,14.92,ID,2021-03-03 23:03:50
521,Honningsvag,70.9821,25.9704,26.6,93,75,19.57,NO,2021-03-03 23:03:10
522,Yerbogachen,61.2767,108.0108,-36.92,81,4,4.05,RU,2021-03-03 23:03:51
523,Marsh Harbour,26.5412,-77.0636,76.77,78,0,17.98,BS,2021-03-03 23:03:51
524,San Andres,12.5847,-81.7006,82.4,69,20,12.66,CO,2021-03-03 23:03:51
525,Acajutla,13.5928,-89.8275,93.2,27,40,3.44,SV,2021-03-03 23:00:30
526,Campbell River,50.0163,-125.2446,46.4,66,90,17.27,CA,2021-03-03 23:01:53
527,Kang,-23.6752,22.7876,69.8,49,54,2.21,BW,2021-03-03 23:03:53
528,Sandpoint,48.2766,-116.5533,53.6,37,1,3.44,US,2021-03-03 22:59:07
529,Popondetta,-8.7537,148.2534,82.6,58,100,3.0,PG,2021-03-03 23:03:53
530,Boksitogorsk,59.474,33.8485,30.99,91,100,57.0,RU,2021-03-03 23:03:53
531,Bongandanga,1.5,21.05,76.1,67,83,2.71,CD,2021-03-03 23:03:53
532,Melville,40.7934,-73.4151,48.99,37,1,8.05,US,2021-03-03 23:03:54
533,Ondarroa,43.3167,-2.4167,53.01,87,24,1.99,ES,2021-03-03 23:03:54
534,Prince Rupert,54.3161,-130.3201,39.2,87,90,10.36,CA,2021-03-03 23:00:39
535,Bull Savanna,17.8868,-77.5902,75.49,78,12,7.99,JM,2021-03-03 23:03:55
536,Cooma,-36.2333,149.1333,50.0,71,5,8.05,AU,2021-03-03 23:03:02
537,Dunedin,-45.8742,170.5036,57.99,65,34,5.01,NZ,2021-03-03 22:59:37
538,Balaipungut,1.05,101.2833,75.2,94,40,1.52,ID,2021-03-03 23:03:57
539,Whitefish,48.4111,-114.3376,53.6,37,1,11.5,US,2021-03-03 23:03:50
540,Honiara,-9.4333,159.95,77.65,94,100,7.76,SB,2021-03-03 23:03:57
541,Nishihara,26.1842,127.7558,66.2,59,75,10.36,JP,2021-03-03 23:03:58
542,Hamilton,39.1834,-84.5333,62.6,29,1,11.5,US,2021-03-03 23:00:47
543,Makakilo City,21.3469,-158.0858,80.6,44,1,6.91,US,2021-03-03 23:01:50
544,Maturin,9.75,-63.1767,75.33,67,1,7.52,VE,2021-03-03 23:03:59
545,Loandjili,-4.7561,11.8578,80.6,83,20,1.14,CG,2021-03-03 23:03:59
546,Bintulu,3.1667,113.0333,73.4,94,40,1.14,MY,2021-03-03 23:04:00
547,Den Helder,52.9599,4.7593,39.2,87,90,3.44,NL,2021-03-03 22:59:20
548,Torquay,50.4638,-3.5143,46.0,1,77,5.26,GB,2021-03-03 23:04:00
549,Cairns,-16.9167,145.7667,84.2,65,75,3.44,AU,2021-03-03 23:04:00
550,El Retorno,2.3302,-72.6276,82.65,46,8,1.88,CO,2021-03-03 23:04:01
551,Palamos,41.8484,3.1291,54.0,93,40,4.25,ES,2021-03-03 23:04:01
552,Guangyuan,32.442,105.823,37.99,99,87,2.13,CN,2021-03-03 23:04:01
553,Muhlhausen,51.2167,10.45,46.0,62,89,5.39,DE,2021-03-03 23:04:02
554,Innisfail,-17.5333,146.0333,79.86,82,96,13.65,AU,2021-03-03 23:00:06
555,Ust-Tsilma,65.441,52.1498,3.34,94,100,4.68,RU,2021-03-03 23:04:03
556,Taybad,34.74,60.7756,46.53,56,0,1.07,IR,2021-03-03 23:04:03
557,Savannah Bight,16.45,-85.85,86.0,66,40,8.05,HN,2021-03-03 23:04:03
558,Bambanglipuro,-7.95,110.2833,76.75,87,100,4.16,ID,2021-03-03 23:04:04
559,Iracoubo,5.4802,-53.2011,77.5,85,99,11.74,GF,2021-03-03 23:04:05
560,Touros,-5.1989,-35.4608,80.6,78,20,6.91,BR,2021-03-03 23:04:05
561,Goshen,41.5823,-85.8344,53.6,40,1,12.66,US,2021-03-03 22:59:22
562,San Carlos De Bariloche,-41.1456,-71.3082,78.8,31,40,19.57,AR,2021-03-03 22:57:06
